,Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,RUL
36301,46,8.228443,82.7431564586654,4.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.738
36302,46,9.494357,82.8868864737478,4.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.321
36303,46,9.94647,82.7431564586654,4.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.28500000000003
36304,46,9.403935,82.6332499774329,5.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.19299999999998
36305,46,9.494357,82.8446156294838,5.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.173
36306,46,12.65914,82.5909677024377,5.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.23
36307,46,10.85069,82.9968043857115,5.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.89
36308,46,9.494357,82.3626845680963,5.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",135.02
36309,46,9.403935,82.5233320654692,5.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.97299999999998
36310,46,11.39323,83.1736313645361,5.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.64299999999994
36311,46,11.39323,83.2371761206222,5.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.61099999999996
36312,46,11.21238,82.9798983341522,5.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.768
36313,46,11.39323,82.9207100075976,5.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.562
36314,46,12.38788,82.7938860440746,6.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.17199999999994
36315,46,12.56872,82.5994150128518,6.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.16399999999993
36316,46,12.56872,82.0414010040817,6.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.14899999999997
36317,46,12.56872,82.47260248006,6.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.032
36318,46,13.2921,82.7177916659608,6.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.90599999999993
36319,46,13.20168,82.8868864737478,6.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.90499999999993
36320,46,13.2921,82.8530629398978,6.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.88099999999991
36321,46,11.39323,82.9037925253071,6.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",134.10799999999995
36322,46,13.2921,82.4979672727646,6.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.83299999999991
36323,46,14.55802,82.895345214893,6.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.44799999999995
36324,46,12.65914,82.9968043857115,7.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",133.432
36325,46,13.2921,82.5148733243239,7.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.76999999999991
36326,46,12.65914,82.9207100075976,7.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",133.33099999999996
36327,46,11.75492,82.5740502201471,7.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",133.80499999999998
36328,46,11.75492,82.5233320654692,7.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",133.776
36329,46,12.56872,82.9460748003022,7.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",133.39
36330,46,13.20168,82.7769799925153,7.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.7169999999999
36331,46,13.65379,83.0221691784161,7.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.64999999999995
36332,46,14.1059,82.6755208216969,7.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.54099999999995
36333,46,16.36646,82.7262504071061,7.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.65799999999994
36334,46,14.46759,82.7600625102247,8.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.52399999999996
36335,46,15.10055,82.8023333544886,8.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.25499999999994
36336,46,15.10055,82.9207100075976,8.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.24299999999995
36337,46,13.20168,83.14641192286,8.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.62599999999992
36338,46,12.65914,82.8446156294838,8.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",132.81400000000002
36339,46,14.46759,82.5825203920237,8.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.45399999999998
36340,46,14.46759,82.5486968581738,8.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.44299999999996
36341,46,14.46759,82.9883456445662,8.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.43899999999996
36342,46,14.46759,82.7262504071061,8.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.42699999999999
36343,46,13.2921,82.8784277326024,8.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.58199999999992
36344,46,16.36646,82.6924268732562,9.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.65799999999994
36345,46,16.45689,83.1554809793968,9.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.66999999999993
36346,46,14.55802,82.7093329248155,9.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.18999999999998
36347,46,15.19097,82.7346977175201,9.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.11599999999997
36348,46,15.19097,83.14641192286,9.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.11499999999997
36349,46,16.45689,82.5571555993191,9.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.66999999999993
36350,46,16.45689,82.7769799925153,9.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.66999999999993
36351,46,15.19097,83.1373305942575,9.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.08099999999999
36352,46,15.91435,82.4134141535055,9.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",119.78199999999994
36353,46,16.00477,81.9991301598177,9.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",119.34299999999993
36354,46,15.10055,82.8361568883385,10.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.08799999999998
36355,46,13.2921,82.9629808518616,10.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.45599999999993
36356,46,14.1059,82.6755208216969,10.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.26299999999998
36357,46,14.73886,83.0052631268568,10.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.00599999999997
36358,46,15.19097,82.9883456445662,10.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",126.97199999999997
36359,46,17.63238,83.14641192286,10.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.45299999999992
36360,46,17.63238,82.5994150128518,10.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.45299999999992
36361,46,16.36646,82.6839795628422,10.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.65799999999994
36362,46,18.26534,82.6078851847283,10.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.4489999999999
36363,46,21.43012,82.5740502201471,10.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36364,46,22.69604,82.9714395930069,11.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36365,46,20.16421,83.4368794454174,11.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36366,46,20.16421,82.4472376873554,11.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36367,46,16.45689,83.2462574492247,11.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.66999999999993
36368,46,16.45689,82.6247798055564,11.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.66999999999993
36369,46,14.55802,82.8699804221884,11.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",126.87099999999998
36370,46,14.55802,83.0221691784161,11.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",126.84499999999997
36371,46,17.63238,83.1010175519132,11.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.45299999999992
36372,46,15.10055,82.6332499774329,11.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",126.79199999999996
36373,46,13.2921,82.5656029097331,11.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",127.14799999999993
36374,46,14.55802,82.7600625102247,12.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",126.80999999999996
36375,46,17.63238,82.6247798055564,12.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.45299999999992
36376,46,18.26534,82.4979672727646,12.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.4489999999999
36377,46,18.26534,82.0414010040817,12.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.4489999999999
36378,46,18.62703,82.0160362113771,12.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.44799999999991
36379,46,20.16421,81.3988453067837,12.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36380,46,20.16421,82.0160362113771,12.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36381,46,21.97266,82.3711433092416,12.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36382,46,22.24392,82.3035076722731,12.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36383,46,21.43012,81.8300353520308,12.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36384,46,22.69604,82.0921420202222,13.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36385,46,23.14815,82.3119549826871,13.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36386,46,24.50448,82.5486968581738,13.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",117.42399999999992
36387,46,22.69604,82.2865901899825,13.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36388,46,23.32899,82.17668370875,13.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36389,46,20.16421,82.2527666561326,13.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36390,46,22.87688,82.1259541233408,13.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36391,46,22.42477,82.4218728946508,13.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36392,46,21.3397,82.481049790474,13.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.3929999999999
36393,46,22.69604,82.481049790474,13.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36394,46,24.50448,82.0244949525224,14.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",117.42399999999992
36395,46,22.69604,82.6163324951423,14.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36396,46,21.43012,82.5233320654692,14.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36397,46,21.43012,82.7093329248155,14.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36398,46,21.43012,82.4472376873554,14.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36399,46,21.43012,82.185131019164,14.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.2559999999999
36400,46,21.88223,82.2189545530139,14.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36401,46,22.60561,82.1344128644861,14.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36402,46,23.23857,82.4303316357961,14.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",118.1779999999999
36403,46,25.04702,82.6163324951423,14.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",117.41499999999992
36404,46,26.49378,82.0329536936677,15.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",115.61499999999995
36405,46,28.30223,81.8976709889993,15.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36406,46,28.30223,82.3119549826871,15.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36407,46,27.66927,82.2274132941592,15.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.87499999999994
36408,46,29.56814,82.0244949525224,15.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36409,46,29.47772,81.5679286838394,15.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36410,46,27.57885,82.3626845680963,15.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.88599999999995
36411,46,26.40336,82.0160362113771,15.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",115.66399999999996
36412,46,27.66927,82.2358606045732,15.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.87499999999994
36413,46,27.66927,82.5402381170285,15.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.87499999999994
36414,46,30.2011,82.47260248006,16.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36415,46,31.46701,82.5740502201471,16.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",108.16500000000002
36416,46,33.27546,82.4387789462101,16.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.875
36417,46,31.37659,82.2443193457185,16.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",108.16500000000002
36418,46,32.64251,82.5148733243239,16.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",103.30199999999999
36419,46,29.56814,82.7854273029293,16.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36420,46,30.2011,82.0836832790769,16.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36421,46,30.11068,82.5486968581738,16.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36422,46,31.46701,82.6332499774329,16.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",108.16500000000002
36423,46,30.2011,82.4556964285007,16.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36424,46,31.19575,82.4979672727646,17.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",108.27600000000002
36425,46,30.83406,82.8023333544886,17.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",113.24699999999996
36426,46,30.11068,82.2020485014546,17.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",114.70199999999994
36427,46,34.6318,82.5571555993191,17.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.48600000000002
36428,46,33.09462,82.481049790474,17.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.875
36429,46,32.55208,82.7516151998107,17.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",103.38099999999999
36430,46,32.73293,82.5994150128518,17.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",103.04900000000002
36431,46,35.17434,82.9291573180117,17.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.40000000000002
36432,46,33.18504,82.4387789462101,17.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.875
36433,46,34.45095,82.7346977175201,17.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.48600000000002
36434,46,34.45095,82.8615216810431,18.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.48600000000002
36435,46,37.79659,82.7093329248155,18.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.30700000000003
36436,46,38.33912,82.2612253972778,18.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.28200000000002
36437,46,37.70617,82.3204251545636,18.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.30700000000003
36438,46,39.51461,81.9737653671131,18.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36439,46,39.51461,82.4979672727646,18.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36440,46,39.51461,82.7854273029293,18.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36441,46,33.18504,82.5909677024377,18.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.875
36442,46,35.17434,82.6839795628422,18.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.40000000000002
36443,46,36.53067,82.7854273029293,18.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.32200000000003
36444,46,36.44025,82.6755208216969,19.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.32200000000003
36445,46,35.17434,82.3626845680963,19.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.40000000000002
36446,46,36.44025,82.7262504071061,19.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.32200000000003
36447,46,38.2487,82.5571555993191,19.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.30200000000002
36448,46,40.14757,82.4472376873554,19.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36449,46,40.14757,82.3542372576823,19.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36450,46,40.14757,82.1090480717815,19.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36451,46,37.70617,81.4918457364569,19.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.30700000000003
36452,46,38.2487,82.3119549826871,19.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.30200000000002
36453,46,39.33377,82.8530629398978,19.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36454,46,40.32841,82.8023333544886,20.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.07100000000004
36455,46,41.50391,82.8868864737478,20.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.03900000000003
36456,46,44.57827,82.0583184863723,20.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36457,46,43.31235,81.6609405442438,20.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36458,46,45.21123,82.3711433092416,20.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36459,46,44.66869,82.6755208216969,20.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36460,46,45.30165,82.5994150128518,20.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36461,46,44.48785,82.0329536936677,20.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36462,46,41.41348,82.4641437389147,20.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36463,46,43.31235,82.1428601749001,20.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36464,46,44.57827,82.3796020503869,21.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36465,46,44.57827,81.6863053369484,21.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36466,46,46.47714,82.3711433092416,21.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36467,46,47.1101,82.8530629398978,21.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36468,46,46.92925,82.6586147701375,21.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36469,46,46.47714,82.0160362113771,21.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36470,46,48.19516,82.4556964285007,21.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93200000000003
36471,46,43.22193,82.4641437389147,21.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",102.04300000000003
36472,46,45.1208,82.8615216810431,21.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36473,46,47.1101,82.7177916659608,21.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36474,46,47.1101,82.7177916659608,22.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93500000000003
36475,46,49.64193,82.8107920956339,22.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93100000000004
36476,46,52.08334,82.7854273029293,22.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.79000000000003
36477,46,51.45037,82.6163324951423,22.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.79000000000003
36478,46,49.82277,82.6332499774329,22.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93100000000004
36479,46,49.46109,82.7600625102247,22.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93100000000004
36480,46,49.55151,82.4472376873554,22.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.93100000000004
36481,46,51.45037,81.753940973917,22.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.79000000000003
36482,46,52.08334,82.2527666561326,22.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.79000000000003
36483,46,55.24812,81.9822241082584,22.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36484,46,55.24812,82.1935897603093,23.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36485,46,55.1577,81.8046705593262,23.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36486,46,54.52474,82.0752245379316,23.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36487,46,54.52474,82.5486968581738,23.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36488,46,54.52474,82.0836832790769,23.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36489,46,56.51403,82.2358606045732,23.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36490,46,58.41291,82.5825203920237,23.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36491,46,58.32248,82.641697287847,23.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36492,46,58.32248,82.481049790474,23.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36493,46,59.5884,82.6501560289922,23.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36494,46,61.48727,82.4303316357961,24.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",97.33000000000006
36495,46,60.22135,82.4218728946508,24.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36496,46,59.5884,82.5486968581738,24.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",101.77500000000003
36497,46,60.76389,82.1935897603093,24.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",97.33000000000006
36498,46,61.66812,82.6501560289922,24.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",97.18000000000005
36499,46,62.12023,82.8023333544886,24.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",97.18000000000005
36500,46,63.38614,81.745493663503,24.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",92.668
36501,46,64.47121,82.2020485014546,24.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",86.65700000000002
36502,46,65.46586,82.6078851847283,24.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",81.26400000000002
36503,46,66.4605,83.0137104372708,24.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",79.17500000000003
36504,46,68.35937,82.6755208216969,25.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",74.43200000000006
36505,46,69.62529,82.6670620805516,25.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.87500000000006
36506,46,68.4498,82.4218728946508,25.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",74.43000000000006
36507,46,66.55093,82.2865901899825,25.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",79.17300000000003
36508,46,67.18388,82.1174953821955,25.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",79.08700000000006
36509,46,68.35937,82.4979672727646,25.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",74.43100000000007
36510,46,70.25825,82.8361568883385,25.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.84200000000006
36511,46,70.25825,82.8276981471932,25.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.84200000000006
36512,46,70.25825,82.9122512664523,25.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.83800000000005
36513,46,71.52416,82.4049668430915,25.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.84000000000006
36514,46,74.77937,81.9822241082584,26.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.96300000000005
36515,46,75.32191,81.8131293004715,26.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.97700000000005
36516,46,76.58782,81.9991301598177,26.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.78400000000005
36517,46,77.22077,82.3035076722731,26.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.76500000000004
36518,46,77.13036,81.7285761812124,26.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",73.00500000000005
36519,46,77.13036,82.0160362113771,26.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.76500000000004
36520,46,77.22077,82.0752245379316,26.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.76500000000004
36521,46,79.75261,82.4218728946508,26.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.70300000000002
36522,46,80.92809,82.8615216810431,26.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.68600000000002
36523,46,83.55035,82.5233320654692,26.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.62500000000001
36524,46,84.09288,82.7516151998107,27.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.45500000000003
36525,46,84.09288,82.6586147701375,27.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.45500000000003
36526,46,83.73119,83.0137104372708,27.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.45500000000003
36527,46,83.64077,82.4218728946508,27.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.44600000000003
36528,46,84.1833,81.9906714186724,27.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.36200000000004
36529,46,82.28444,81.9399418332632,27.5,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.65100000000002
36530,46,83.55035,81.8215766108855,27.6,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.84300000000002
36531,46,83.3695,82.7177916659608,27.7,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.62800000000001
36532,46,83.3695,82.7177916659608,27.8,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.62800000000001
36533,46,83.45992,82.3965081019462,27.9,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.61900000000003
36534,46,82.19402,82.1259541233408,28.0,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.65100000000002
36535,46,81.65147,82.4134141535055,28.1,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.65800000000003
36536,46,84.1833,81.28892739482,28.2,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.58900000000003
36537,46,85.44922,81.5256578395755,28.3,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",72.24000000000002
36538,46,88.614,82.0921420202222,28.4,118.214471599142,"ISO 12103-1, A2 Fine Test Dust",71.70000000000002
